"Nom commune principale";"Code Insee commune";"Région";"Département";"Code Postal";"Type";"Nom d'evenement";"Latitude";"Longitude";"PTOT";"Petite commune"
Ambrières-les-Vallées;"53003";Pays de la Loire;Mayenne;53300;Bibliothèque;CCBM Médiathèque;"48.402460819992";-0.629846089685026;2691;oui
Ambrières-les-Vallées;"53003";Pays de la Loire;Mayenne;53300;Monument;Eglise;"48.394978";-0.624183;2691;oui
Ambrières-les-Vallées;"53003";Pays de la Loire;Mayenne;53300;Monument;Moulin de Champs;"48.394978";-0.624183;2691;oui
Ambrières-les-Vallées;"53003";Pays de la Loire;Mayenne;53300;Musée;Musée des Tisserands Mayennais;"48.4029073251571";-0.630284731383063;2691;oui
Amou;"40002";Nouvelle-Aquitaine;Landes;40330;Bibliothèque;Médiathèque D'AMOU;"43.5923542165082";-0.748726700956776;1586;oui
Amou;"40002";Nouvelle-Aquitaine;Landes;40330;Monument;Arènes Jean Lafittau;"43.592084";-0.746665;1586;oui
Amou;"40002";Nouvelle-Aquitaine;Landes;40330;Monument;Château D'amou;"43.589524";-0.745905;1586;oui
Amou;"40002";Nouvelle-Aquitaine;Landes;40330;Monument;Eglise Saint-Pierre;"43.589524";-0.745905;1586;oui
Amou;"40002";Nouvelle-Aquitaine;Landes;40330;Musique;Chansons et mots d'amour;"43.5938659835"; -0.743678079626;1586;oui
Amplepuis;"69006";Auvergne-Rhône-Alpes;Rhône;69550;Bibliothèque;Médiathèque Champollion;"45.9721386541612";"4.33219751074318";4952;oui
Amplepuis;"69006";Auvergne-Rhône-Alpes;Rhône;69550;Monument;Domaine de Rochefort;"45.974258";"4.313323";4952;oui
Amplepuis;"69006";Auvergne-Rhône-Alpes;Rhône;69550;Musée;Musée Barthélemy-Thimonnier;"45.972910579291";"4.33113274992919";4952;oui
Amélie-Les-Bains;"66003";Occitanie;Pyrénées-Orientales;66110;Spectacle vivant;Festival folklorique international d'Amélie-les-Bains - danses et musiques du monde;"42.4436859079"; 2.68338432052;3612;oui
Amélie-les-Bains-Palalda;"66003";Occitanie;Pyrénées-Orientales;66110;Bibliothèque;Médiathèque Intercommunale Hervé Bazin;"42.4713951125152";"2.66912793692843";3612;oui
Amélie-les-Bains-Palalda;"66003";Occitanie;Pyrénées-Orientales;66110;Cinéma;Casino Municipal;"42.4733208399111";"2.67034574292623";3612;oui
Amélie-les-Bains-Palalda;"66003";Occitanie;Pyrénées-Orientales;66110;Lieu archéologique;Les Thermes;"42.4700250643844";"2.66780759518197";3612;oui
Amélie-les-Bains-Palalda;"66003";Occitanie;Pyrénées-Orientales;66110;Monument;Ancien Hôpital Thermal des Armées;"42.45098";"2.681812";3612;oui
Amélie-les-Bains-Palalda;"66003";Occitanie;Pyrénées-Orientales;66110;Monument;Fort-Les-Bains;"42.45098";"2.681812";3612;oui
Amélie-les-Bains-Palalda;"66003";Occitanie;Pyrénées-Orientales;66110;Monument;Vestiges des Thermes Romains;"42.4700250643844";"2.66780759518197";3612;oui
Amélie-les-Bains-Palalda;"66003";Occitanie;Pyrénées-Orientales;66110;Musée;Micro-Folie  Amélie-les-Bains-Palalda;"42.471047";"2.667529";3612;oui
Amélie-les-Bains-Palalda;"66003";Occitanie;Pyrénées-Orientales;66260;Cinéma, audiovisuel;Festival Carte blanche en Haut-Vallespir;"42.4436859079"; 2.68338432052;3612;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44150;Bibliothèque;Médiathèque La Pléiade;"47.3651068381774";-1.18250415196638;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44150;Cinéma;Eden 3;"47.364116";-1.178442;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44150;Monument;Ancien Couvent des Ursulines de La Davrays Ou Ancienne Caserne Rohan;"47.385874";-1.197698;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44150;Monument;Château;"47.385874";-1.197698;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44150;Monument;Dolmen Dit de La Pierre Couvretière;"47.385874";-1.197698;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44150;Monument;Eglise;"47.385874";-1.197698;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44150;Monument;Villa de La Douvelière;"47.365138";-1.175469;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44150;Spectacle vivant;Ce soir, je sors mes parents;"47.3833270209"; -1.18241880879;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44150;Théâtre;Théâtre Quartier Libre;"47.3635609247996";-1.18846506093532;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44521;Livre, littérature;Ancenis BD;"47.3833270209"; -1.18241880879;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44521;Musique;Harpes au max;"47.3833270209"; -1.18241880879;11488;oui
Ancenis-Saint-Géréon;"44003";Pays de la Loire;Loire-Atlantique;44521;Musique;Loire's Ondes;"47.3833270209"; -1.18241880879;11488;oui
Andelot-Blancheville;"52008";Grand Est;Haute-Marne;52700;Bibliothèque;Médiathèque;"48.2438703375254";"5.29913221677167";875;oui
Andelot-Blancheville;"52008";Grand Est;Haute-Marne;52700;Monument;Abbaye de Septfontaines;"48.237389";"5.299043";875;oui
Andelot-Blancheville;"52008";Grand Est;Haute-Marne;52700;Monument;Eglise D'andelot;"48.237389";"5.299043";875;oui
Anduze;"30010";Occitanie;Gard;30140;Arts visuels, arts numériques;Festival de la Céramique;"44.0507893674"; 3.97484165309;3361;oui
Anduze;"30010";Occitanie;Gard;30140;Bibliothèque;Médiathèque Lucie Mazauric;"44.0534871637671";"3.98653687064807";3361;oui
Anduze;"30010";Occitanie;Gard;30140;Librairie;La Porte des Mots;"44.0539420480558";"3.98550973123649";3361;oui
Anduze;"30010";Occitanie;Gard;30140;Monument;Fontaine Couverte;"44.053864";"3.979121";3361;oui
Anduze;"30010";Occitanie;Gard;30140;Monument;Grand Temple;"44.053864";"3.979121";3361;oui
Anduze;"30010";Occitanie;Gard;30140;Monument;Tour de L'horloge (Reste des Anciens Remparts);"44.053864";"3.979121";3361;oui
Angerville;"91016";Île-de-France;Essonne;91670;Bibliothèque;Médiathèque Intercommunale d'Angerville;"48.3114831086106";"1.99622539128782";4449;oui
Angerville;"91016";Île-de-France;Essonne;91670;Monument;Château de Dommerville;"48.30598";"1.99634";4449;oui
Aniche;"59008";Hauts-de-France;Nord;59580;Bibliothèque;Médiathèque Municipale Norbert-Ségard;"50.3304730646669";"3.25129187933032";10057;oui
Aniche;"59008";Hauts-de-France;Nord;59580;Cinéma;Ideal Cinema;"50.33114";"3.252155";10057;oui
Anizy-le-Grand;"02018";Hauts-de-France;Aisne;2320;Bibliothèque;Médiatheque Les feuillets d'Hermione;"49.5047582796273";"3.45015060899021";2591;oui
Annot;"04008";Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;;Espace protégé;Annot, site patrimonial remarquable;"43.984367";"6.699659";1043;oui
Annot;"04008";Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;4240;Bibliothèque;Bibliothèque d'Annot;"43.9665352562689";"6.66783547883825";1043;oui
Annot;"04008";Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;4240;Monument;Chapelle de Vers-La-Ville;"43.964374";"6.665672";1043;oui
Annot;"04008";Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;4240;Monument;Croix Couverte;"43.964374";"6.665672";1043;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Bibliothèque;Médiathèque-ludothèque municipale;"43.8766376216008";"5.39711494725209";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Cinéma;Cesar;"43.8748659087484";"5.3957959436282";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Cinéma, audiovisuel;Festival des cinémas d'afrique du pays d'apt;"43.879393265"; 5.38921757843;10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Conservatoire;Conservatoire pays Apt Luberon;"43.8764848180007";"5.38987044803618";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Librairie;Fontaine Luberon;"43.8759398400729";"5.39531986699782";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Lieu archéologique;Musée Municipal D'archéologie;"43.875687";"5.397677";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Livre, littérature;Salon du livre en pays d'apt;"43.879393265"; 5.38921757843;10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Ancien Couvent des Carmes;"43.87487";"5.396833";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Ancienne Abbaye Saint-Pierre-des-Tourettes, Au Vieux Château des Tourettes;"43.879183";"5.384964";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Ancienne Chapelle des Pénitents Blancs;"43.875038";"5.396371";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Cathédrale Sainte-Anne (Ancienne);"43.879183";"5.384964";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Chapelle Notre-Dame-de-Clairmont (Vestiges);"43.879183";"5.384964";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Chapelle Saint-Michel (Ancienne);"43.879183";"5.384964";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Chapelle Sainte-Catherine;"43.875038";"5.396371";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Chapelle des Récollets;"43.874947";"5.397829";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Faïencerie Esbérard (Ancienne);"43.878313";"5.38899";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Hôpital (Ancien);"43.876622";"5.38682";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Hôtel D'albertas, Dit Aussi D'anne D'autriche;"43.876791";"5.396159";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Palais Épiscopal (Ancien);"43.879183";"5.384964";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Porte de Saignon;"43.879183";"5.384964";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Remparts (Anciens);"43.879183";"5.384964";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Monument;Tour de L'horloge;"43.879183";"5.384964";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Musique;Insane festival;"43.879393265"; 5.38921757843;10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Musique;Le son des peuples;"43.879393265"; 5.38921757843;10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Musée;Musée Municipal D'archéologie;"43.8760767690185";"5.39769829646505";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Scène;Vélo Théâtre;"43.875967";"5.399497";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Service d'archives;Commune D'apt - Archives municipales;"43.8766649299387";"5.39587142604906";10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Spectacle vivant;Greli grelo;"43.879393265"; 5.38921757843;10774;oui
Apt;"84003";Provence-Alpes-Côte d'Azur;Vaucluse;84400;Spectacle vivant;Les tréteaux de nuit;"43.879393265"; 5.38921757843;10774;oui
Aramon;"30012";Occitanie;Gard;30390;Bibliothèque;Médiathèque d'Aramon;"43.8891402537388";"4.67939881311387";4184;oui
Aramon;"30012";Occitanie;Gard;30390;Monument;Ancienne Halle, Sur La Place Dite Le Plagnet;"43.902236";"4.684774";4184;oui
Aramon;"30012";Occitanie;Gard;30390;Monument;Arènes;"43.902236";"4.684774";4184;oui
Aramon;"30012";Occitanie;Gard;30390;Monument;Château;"43.902236";"4.684774";4184;oui
Aramon;"30012";Occitanie;Gard;30390;Monument;Eglise Paroissiale Saint-Pancrace;"43.902236";"4.684774";4184;oui
Aramon;"30012";Occitanie;Gard;30390;Monument;Hôtel Sauvan Ou de Choisity;"43.890381";"4.681996";4184;oui
Aramon;"30012";Occitanie;Gard;30390;Monument;Hôtel de Laudun;"43.890524";"4.681019";4184;oui
Aramon;"30012";Occitanie;Gard;30390;Monument;Mairie;"43.902236";"4.684774";4184;oui
Aramon;"30012";Occitanie;Gard;30390;Monument;Tour Dite du Bréchet;"43.890191";"4.682276";4184;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;;Espace protégé;Arbois, site patrimonial remarquable;"46.901888";"5.773573";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Bibliothèque;Bibliothèque communautaire d'Arbois;"46.9026456673236";"5.77456350849394";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Lieu de mémoire;Maison de Louis Pasteur;"46.906622866008";"5.769428410409";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Livre, littérature;Festival Dé-LIRE en Revermont (Lire au cœur du Jura);"46.8941749828"; 5.77318253275;3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;Ancien Couvent des Ursulines, Actuel Hôtel de Ville Et Tribunal;"46.908516";"5.769083";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;Château Bontemps;"46.903104";"5.771545";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;Château Pécaud Et Tour Velfaux;"46.908516";"5.769083";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;Eglise Saint-Just;"46.908516";"5.769083";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;Hôtel de Broissia (Ancien);"46.903309";"5.773403";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;Maison Paternelle de Pasteur;"46.908516";"5.769083";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;Maison des Consorts Brand;"46.901986";"5.773765";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;Tour Gloriette;"46.908516";"5.769083";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;demeure Dite Château;"46.904994";"5.777039";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Monument;demeure delort;"46.90812";"5.778443";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Musique;Chansons en fête;"46.8941749828"; 5.77318253275;3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Musique;festival international d'orgue d'Arbois;"46.8941749828"; 5.77318253275;3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Musée;Musée Sarret de Grozon;"46.9026456673236";"5.77456350849394";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Musée;Musée de La Vigne Et du Vin;"46.9036169532644";"5.77503829960865";3392;oui
Arbois;"39013";Bourgogne-Franche-Comté;Jura;39600;Spectacle vivant;Cœur de tango festival;"46.8941749828"; 5.77318253275;3392;oui
Arc-en-Barrois;"52017";Grand Est;Haute-Marne;52210;Bibliothèque;Bibliothèque Municipale;"47.9483453829546";"5.00843451781806";719;oui
Arc-en-Barrois;"52017";Grand Est;Haute-Marne;52210;Monument;Abbaye de Longuay;"47.948092";"5.015947";719;oui
Arc-en-Barrois;"52017";Grand Est;Haute-Marne;52210;Monument;Château D'arc-En-Barrois;"47.948092";"5.015947";719;oui
Arc-en-Barrois;"52017";Grand Est;Haute-Marne;52210;Monument;Eglise;"47.948092";"5.015947";719;oui
Arc-en-Barrois;"52017";Grand Est;Haute-Marne;52210;Monument;Eglise D'aubepierre;"47.948092";"5.015947";719;oui
Arc-en-Barrois;"52017";Grand Est;Haute-Marne;52210;Monument;Maison du 16s derrière L'hôtel de Ville, Près de La Rue du Moulin;"47.948092";"5.015947";719;oui
Arc-lès-Gray;"70026";Bourgogne-Franche-Comté;Haute-Saône;70100;Livre, littérature;Au Gray des mots;"47.4628603881"; 5.58172003346;2496;oui
Arc-lès-Gray;"70026";Bourgogne-Franche-Comté;Haute-Saône;70100;Monument;Maison Trayvou;"47.458729";"5.582148";2496;oui
Arc-lès-Gray;"70026";Bourgogne-Franche-Comté;Haute-Saône;70100;Monument;demeure Et Entrepôts Anthony;"47.457069";"5.592702";2496;oui
Arc-lès-Gray;"70026";Bourgogne-Franche-Comté;Haute-Saône;70100;Spectacle vivant;Festival en Arc;"47.4628603881"; 5.58172003346;2496;oui
Arcey;"25022";Bourgogne-Franche-Comté;Doubs;25750;Bibliothèque;Médiathèque d'Arcey;"47.5206791787764";"6.66102515012351";1524;oui
Arcey;"25022";Bourgogne-Franche-Comté;Doubs;25750;Monument;Oratoire Dit de Notre-Dame-de-La-Grêle;"47.51956";"6.659968";1524;oui
Arcis-sur-Aube;"10006";Grand Est;Aube;10700;Bibliothèque;Bibliothèque Municipale;"48.5362995819544";"4.14090743901732";2838;oui
Arcis-sur-Aube;"10006";Grand Est;Aube;10700;Monument;Château (Ancien);"48.536504";"4.143552";2838;oui
Arcis-sur-Aube;"10006";Grand Est;Aube;10700;Monument;Eglise;"48.534508";"4.144108";2838;oui
Arcis-sur-Aube;"10006";Grand Est;Aube;10700;Musée;Micro-Folie Arcis-Mailly-Ramerupt;"48.5346114436119";"4.13891986729813";2838;oui
Ardentes;"36005";Centre-Val de Loire;Indre;36120;Bibliothèque;Bibliothèque Municipale;"46.7417793267161";"1.83125524377365";3869;oui
Ardentes;"36005";Centre-Val de Loire;Indre;36120;Monument;Eglise Saint-Martin;"46.741149";"1.829883";3869;oui
Ardes;"63009";Auvergne-Rhône-Alpes;Puy-de-Dôme;63420;Bibliothèque;Médiathèque intercommunale - Maison de Services d'Ardes - AP;"45.4031351928905";"3.12662244661594";610;oui
Ardes;"63009";Auvergne-Rhône-Alpes;Puy-de-Dôme;63420;Monument;Croix Près de L'église;"45.40283";"3.123278";610;oui
Ardes;"63009";Auvergne-Rhône-Alpes;Puy-de-Dôme;63420;Monument;Eglise Saint-Dizaint;"45.40283";"3.123278";610;oui
Argelès-Gazost;"65025";Occitanie;Hautes-Pyrénées;65400;Bibliothèque;Médiathèque municipale;"43.0024751560659";-0.101990212353367;3001;oui
Argelès-Gazost;"65025";Occitanie;Hautes-Pyrénées;65400;Cinéma;Casino;"43.0053760339441";-0.096270657427333;3001;oui
Argelès-Gazost;"65025";Occitanie;Hautes-Pyrénées;65400;Cinéma, audiovisuel;Cineziq;"43.006001672"; -0.0963626224791;3001;oui
Argelès-Gazost;"65025";Occitanie;Hautes-Pyrénées;65400;Monument;Château D'ourout;"43.005364";-0.094438;3001;oui
Argelès-Gazost;"65025";Occitanie;Hautes-Pyrénées;65400;Monument;Lycée Climatique;"43.005364";-0.094438;3001;oui
Argentat-sur-Dordogne;"19010";Nouvelle-Aquitaine;Corrèze;19320;Bibliothèque;ARGENTAT Médiathèque INTERCOMMUNALE XAINTRIE VAL' DORDOGNE;"45.0933256028598";"1.93409734153539";2984;oui
Argentat-sur-Dordogne;"19010";Nouvelle-Aquitaine;Corrèze;19320;Cinéma;Le Turenne;"45.0914968483228";"1.94261884138252";2984;oui
Argentat-sur-Dordogne;"19010";Nouvelle-Aquitaine;Corrèze;19320;Monument;Château du Bac;"45.102229";"1.952521";2984;oui
Argentat-sur-Dordogne;"19010";Nouvelle-Aquitaine;Corrèze;19320;Monument;Granges-Étables Juxtaposées de L'hospital;"45.102229";"1.952521";2984;oui
Argentat-sur-Dordogne;"19010";Nouvelle-Aquitaine;Corrèze;19320;Monument;Manoir de L'eyrial;"45.092741";"1.936134";2984;oui
Argentat-sur-Dordogne;"19010";Nouvelle-Aquitaine;Corrèze;19320;Monument;Menhir Dit Le Grave de Roland;"45.102229";"1.952521";2984;oui
Argentat-sur-Dordogne;"19010";Nouvelle-Aquitaine;Corrèze;19320;Service d'archives;Commune D'argentat - Archives municipales;"45.0933377495691";"1.93536838913174";2984;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Bibliothèque;Bibliothèque intercommunale d'Argenton sur Creuse;"46.5885462867124";"1.51609448080434";5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Cinéma;Eden Palace;"46.5887755641656";"1.51996288133739";5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Monument;Ancien Collège, Dit Aussi Hôtel de Chevigny;"46.586579";"1.516692";5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Monument;Chapelle Saint-Benoit;"46.585622";"1.517222";5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Monument;Ecole Primaire Supérieure, devenue Le Collège Classique, Moderne Et Technique Et Actuel Lycée Rollinat;"46.587007";"1.50846";5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Monument;Maison;"46.586938";"1.517103";5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Musique;Festiv'été;"46.5787862593"; 1.4926283101;5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Musique;Festival Debussy;"46.5787862593"; 1.4926283101;5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Musique;Festival de l'orgue d'Argenton;"46.5787862593"; 1.4926283101;5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Musique;Mercuria;"46.5787862593"; 1.4926283101;5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Musée;Musée de La Chemiserie Et de L'elégance Masculine;"46.5881124761811";"1.51818148899414";5072;oui
Argenton-sur-Creuse;"36006";Centre-Val de Loire;Indre;36200;Théâtre;Avant-Scène;"46.5888817312632";"1.5230033123114";5072;oui
Argentonnay;"79013";Nouvelle-Aquitaine;Deux-Sèvres;79150;Bibliothèque;Bibliothèque d'Argentonnay;"46.9848115790029";-0.448525666575624;3298;oui
Argentonnay;"79013";Nouvelle-Aquitaine;Deux-Sèvres;79150;Cinéma;Le Commynes;"46.9838336521037";-0.446069912648644;3298;oui
Argentonnay;"79013";Nouvelle-Aquitaine;Deux-Sèvres;79150;Monument;Ancien Château;"46.986003";-0.443378;3298;oui
Argentonnay;"79013";Nouvelle-Aquitaine;Deux-Sèvres;79150;Monument;Ancien Pont Cadoret;"46.986003";-0.443378;3298;oui
Argentonnay;"79013";Nouvelle-Aquitaine;Deux-Sèvres;79150;Monument;Château;"46.9601370913964";-0.441210808300102;3298;oui
Argentonnay;"79013";Nouvelle-Aquitaine;Deux-Sèvres;79150;Monument;Dolmen Dit La Pierre Levée du Grand Gât;"46.944207";-0.344262;3298;oui
Argentonnay;"79013";Nouvelle-Aquitaine;Deux-Sèvres;79150;Monument;Domaine de Grenouillon;"46.944207";-0.344262;3298;oui
