latitude	longitude	code_insee	Type équipement ou lieu	count	categorie
		02024	Monument	2	patrimoine
		02031	Bibliothèque	1	vivant
		02031	Monument	2	patrimoine
		02035	Monument	1	patrimoine
		02036	Monument	1	patrimoine
		02037	Bibliothèque	1	vivant
		02037	Monument	1	patrimoine
		02037	Théâtre	2	vivant
		02040	Monument	1	patrimoine
		02042	Espace protégé	1	patrimoine
		02042	Monument	1	patrimoine
		02044	Monument	1	patrimoine
		02046	Monument	1	patrimoine
		02049	Bibliothèque	1	vivant
		02051	Monument	1	patrimoine
		02053	Monument	3	patrimoine
		02054	Monument	2	patrimoine
		02057	Bibliothèque	1	vivant
		02057	Monument	1	patrimoine
		02058	Monument	1	patrimoine
		02062	Monument	1	patrimoine
		02064	Bibliothèque	1	vivant
		02064	Monument	3	patrimoine
		02071	Bibliothèque	1	vivant
		02071	Monument	3	patrimoine
		02073	Monument	1	patrimoine
		02082	Monument	1	patrimoine
		02083	Bibliothèque	1	vivant
		02084	Bibliothèque	1	vivant
		02084	Théâtre	1	vivant
		02086	Bibliothèque	1	vivant
		02086	Monument	1	patrimoine
		02089	Bibliothèque	1	vivant
		02089	Monument	1	patrimoine
		02090	Monument	1	patrimoine
		02091	Monument	1	patrimoine
		02093	Lieu de mémoire	1	patrimoine
		02093	Monument	5	patrimoine
		02093	Musée	1	vivant
		02095	Bibliothèque	1	vivant
		02095	Cinéma	1	vivant
		02095	Lieu de mémoire	1	patrimoine
		02095	Monument	1	patrimoine
		02096	Monument	2	patrimoine
		02098	Monument	1	patrimoine
		02099	Monument	1	patrimoine
		02101	Monument	3	patrimoine
		02101	Parc et jardin	1	patrimoine
		02102	Monument	2	patrimoine
		02106	Monument	1	patrimoine
		02108	Monument	3	patrimoine
		02109	Monument	2	patrimoine
		02110	Bibliothèque	1	vivant
		02110	Monument	3	patrimoine
		02111	Bibliothèque	1	vivant
		02114	Bibliothèque	1	vivant
		02115	Monument	1	patrimoine
		02119	Monument	3	patrimoine
		02120	Monument	1	patrimoine
		02121	Monument	2	patrimoine
		02125	Bibliothèque	1	vivant
		02125	Monument	1	patrimoine
		02127	Monument	3	patrimoine
		02128	Bibliothèque	1	vivant
		02128	Monument	1	patrimoine
		02129	Monument	1	patrimoine
		02130	Monument	1	patrimoine
		02131	Bibliothèque	1	vivant
		02131	Monument	4	patrimoine
		02133	Bibliothèque	1	vivant
		02134	Monument	1	patrimoine
		02136	Monument	1	patrimoine
		02137	Monument	1	patrimoine
		02138	Monument	1	patrimoine
		02140	Bibliothèque	1	vivant
		02140	Monument	2	patrimoine
		02141	Bibliothèque	2	vivant
		02141	Musée	1	vivant
		02144	Monument	1	patrimoine
		02145	Monument	1	patrimoine
		02146	Monument	1	patrimoine
		02150	Monument	1	patrimoine
		02151	Monument	1	patrimoine
		02152	Monument	1	patrimoine
		02154	Monument	2	patrimoine
		02155	Monument	1	patrimoine
		02156	Monument	1	patrimoine
		02157	Bibliothèque	1	vivant
		02160	Monument	1	patrimoine
		02163	Bibliothèque	1	vivant
		02165	Bibliothèque	1	vivant
		02166	Monument	1	patrimoine
		02168	Bibliothèque	1	vivant
		02168	Centre de création artistique	1	vivant
		02168	Cinéma	1	vivant
		02168	Espace protégé	1	patrimoine
		02168	Librairie	1	vivant
		02168	Lieu de mémoire	1	patrimoine
		02168	Monument	14	patrimoine
		02168	Musée	1	vivant
		02171	Monument	1	patrimoine
		02173	Bibliothèque	1	vivant
		02173	Cinéma	1	vivant
		02173	Lieu archéologique	2	patrimoine
		02173	Monument	1	patrimoine
		02173	Musée	1	vivant
		02173	Service d'archives	1	patrimoine
		02179	Monument	1	patrimoine
		02180	Bibliothèque	1	vivant
		02185	Bibliothèque	1	vivant
		02185	Monument	1	patrimoine
		02186	Bibliothèque	1	vivant
		02186	Monument	1	patrimoine
		02187	Bibliothèque	1	vivant
		02190	Bibliothèque	1	vivant
		02190	Monument	2	patrimoine
		02191	Monument	1	patrimoine
		02192	Bibliothèque	1	vivant
		02192	Monument	1	patrimoine
		02193	Monument	2	patrimoine
		02195	Bibliothèque	1	vivant
		02195	Monument	1	patrimoine
		02201	Monument	3	patrimoine
		02203	Monument	3	patrimoine
		02205	Monument	2	patrimoine
		02209	Bibliothèque	1	vivant
		02209	Espace protégé	1	patrimoine
		02209	Monument	3	patrimoine
		02210	Monument	3	patrimoine
		02211	Bibliothèque	1	vivant
		02211	Monument	1	patrimoine
		02212	Bibliothèque	1	vivant
		02213	Monument	2	patrimoine
		02215	Bibliothèque	1	vivant
		02216	Monument	1	patrimoine
		02217	Bibliothèque	1	vivant
		02217	Monument	5	patrimoine
		02218	Bibliothèque	1	vivant
		02219	Monument	1	patrimoine
		02220	Monument	3	patrimoine
		02223	Monument	1	patrimoine
		02224	Monument	2	patrimoine
		02226	Bibliothèque	1	vivant
		02226	Monument	1	patrimoine
		02228	Monument	1	patrimoine
		02230	Monument	3	patrimoine
		02232	Monument	1	patrimoine
		02233	Monument	2	patrimoine
		02234	Monument	1	patrimoine
		02235	Monument	1	patrimoine
		02236	Bibliothèque	1	vivant
		02237	Bibliothèque	1	vivant
		02237	Monument	3	patrimoine
		02238	Monument	3	patrimoine
		02241	Monument	1	patrimoine
		02242	Bibliothèque	1	vivant
		02242	Monument	1	patrimoine
		02243	Bibliothèque	1	vivant
		02243	Monument	1	patrimoine
		02245	Service d'archives	1	patrimoine
		02249	Monument	1	patrimoine
		02250	Monument	1	patrimoine
		02251	Monument	1	patrimoine
		02252	Monument	1	patrimoine
		02253	Monument	1	patrimoine
		02259	Monument	1	patrimoine
		02263	Monument	1	patrimoine
		02264	Bibliothèque	1	vivant
		02265	Monument	1	patrimoine
		02271	Monument	2	patrimoine
		02272	Monument	2	patrimoine
		02276	Monument	2	patrimoine
		02279	Bibliothèque	1	vivant
		02279	Monument	1	patrimoine
		02280	Monument	2	patrimoine
		02281	Monument	1	patrimoine
		02282	Bibliothèque	1	vivant
		02286	Monument	1	patrimoine
		02287	Bibliothèque	1	vivant
		02287	Monument	1	patrimoine
		02288	Théâtre	3	vivant
		02289	Monument	1	patrimoine
		02290	Bibliothèque	1	vivant
		02290	Espace protégé	1	patrimoine
		02290	Monument	3	patrimoine
		02292	Bibliothèque	1	vivant
		02294	Monument	1	patrimoine
		02295	Bibliothèque	1	vivant
		02296	Bibliothèque	1	vivant
		02298	Bibliothèque	1	vivant
		02304	Bibliothèque	1	vivant
		02304	Monument	4	patrimoine
		02304	Musée	1	vivant
		02305	Bibliothèque	1	vivant
		02305	Monument	4	patrimoine
		02306	Monument	1	patrimoine
		02307	Bibliothèque	1	vivant
		02307	Cinéma	1	vivant
		02307	Espace protégé	1	patrimoine
		02307	Lieu de mémoire	1	patrimoine
		02307	Monument	6	patrimoine
		02309	Monument	1	patrimoine
		02312	Bibliothèque	1	vivant
		02312	Monument	1	patrimoine
		02313	Monument	1	patrimoine
		02318	Bibliothèque	1	vivant
		02321	Bibliothèque	1	vivant
		02321	Monument	2	patrimoine
		02326	Bibliothèque	1	vivant
		02328	Monument	2	patrimoine
		02329	Monument	1	patrimoine
		02334	Bibliothèque	1	vivant
		02334	Monument	1	patrimoine
		02336	Bibliothèque	1	vivant
		02339	Monument	1	patrimoine
		02340	Scène	1	vivant
		02352	Monument	1	patrimoine
		02354	Monument	1	patrimoine
		02355	Bibliothèque	1	vivant
		02357	Monument	1	patrimoine
		02360	Monument	1	patrimoine
		02361	Bibliothèque	1	vivant
		02361	Cinéma	1	vivant
		02361	Monument	5	patrimoine
		02361	Musée	2	vivant
		02363	Bibliothèque	1	vivant
		02363	Monument	1	patrimoine
		02368	Monument	4	patrimoine
		02371	Bibliothèque	1	vivant
		02373	Monument	1	patrimoine
		02375	Monument	1	patrimoine
		02378	Monument	1	patrimoine
		02381	Bibliothèque	1	vivant
		02381	Cinéma	1	vivant
		02381	Musée	2	vivant
		02382	Bibliothèque	1	vivant
		02387	Bibliothèque	1	vivant
		02391	Monument	1	patrimoine
		02393	Monument	2	patrimoine
		02397	Bibliothèque	1	vivant
		02398	Bibliothèque	1	vivant
		02399	Bibliothèque	1	vivant
		02405	Bibliothèque	1	vivant
		02408	Bibliothèque	5	vivant
		02408	Cinéma	2	vivant
		02408	Conservatoire	1	vivant
		02408	Espace protégé	1	patrimoine
		02408	Librairie	1	vivant
		02408	Lieu archéologique	1	patrimoine
		02408	Monument	72	patrimoine
		02408	Musée	2	vivant
		02408	Service d'archives	1	patrimoine
		02410	Monument	4	patrimoine
		02410	Parc et jardin	1	patrimoine
		02411	Monument	1	patrimoine
		02412	Monument	1	patrimoine
		02413	Monument	1	patrimoine
		02414	Monument	1	patrimoine
		02415	Monument	2	patrimoine
		02416	Monument	1	patrimoine
		02418	Monument	1	patrimoine
		02421	Monument	2	patrimoine
		02425	Bibliothèque	1	vivant
		02427	Monument	1	patrimoine
		02429	Monument	1	patrimoine
		02430	Bibliothèque	1	vivant
		02430	Monument	3	patrimoine
		02432	Monument	2	patrimoine
		02435	Monument	1	patrimoine
		02438	Monument	1	patrimoine
		02439	Bibliothèque	1	vivant
		02439	Monument	7	patrimoine
		02441	Monument	3	patrimoine
		02442	Monument	1	patrimoine
		02443	Bibliothèque	1	vivant
		02447	Monument	1	patrimoine
		02450	Monument	1	patrimoine
		02455	Monument	1	patrimoine
		02458	Monument	4	patrimoine
		02459	Monument	1	patrimoine
		02460	Monument	1	patrimoine
		02462	Monument	1	patrimoine
		02463	Monument	1	patrimoine
		02464	Monument	2	patrimoine
		02465	Monument	2	patrimoine
		02466	Monument	1	patrimoine
		02467	Monument	2	patrimoine
		02468	Bibliothèque	1	vivant
		02468	Monument	3	patrimoine
		02469	Monument	1	patrimoine
		02471	Monument	1	patrimoine
		02472	Monument	1	patrimoine
		02474	Bibliothèque	1	vivant
		02478	Bibliothèque	1	vivant
		02484	Monument	3	patrimoine
		02487	Monument	1	patrimoine
		02495	Monument	1	patrimoine
		02496	Monument	1	patrimoine
		02497	Bibliothèque	1	vivant
		02497	Monument	1	patrimoine
		02498	Monument	1	patrimoine
		02500	Bibliothèque	1	vivant
		02501	Monument	1	patrimoine
		02502	Bibliothèque	1	vivant
		02502	Monument	2	patrimoine
		02504	Bibliothèque	1	vivant
		02505	Monument	1	patrimoine
		02506	Monument	1	patrimoine
		02508	Monument	1	patrimoine
		02509	Monument	1	patrimoine
		02512	Monument	2	patrimoine
		02514	Monument	1	patrimoine
		02517	Cinéma	1	vivant
		02518	Monument	1	patrimoine
		02520	Monument	1	patrimoine
		02521	Monument	1	patrimoine
		02523	Monument	1	patrimoine
		02525	Bibliothèque	1	vivant
		02526	Monument	1	patrimoine
		02527	Monument	1	patrimoine
		02528	Monument	1	patrimoine
		02530	Monument	1	patrimoine
		02533	Monument	1	patrimoine
		02535	Monument	1	patrimoine
		02536	Monument	1	patrimoine
		02537	Monument	1	patrimoine
		02538	Monument	1	patrimoine
		02540	Monument	1	patrimoine
		02541	Bibliothèque	1	vivant
		02543	Monument	2	patrimoine
		02546	Monument	1	patrimoine
		02555	Bibliothèque	1	vivant
		02555	Monument	1	patrimoine
		02556	Monument	1	patrimoine
		02558	Bibliothèque	1	vivant
		02559	Monument	2	patrimoine
		02560	Monument	1	patrimoine
		02561	Monument	1	patrimoine
		02562	Monument	3	patrimoine
		02564	Bibliothèque	1	vivant
		02564	Monument	4	patrimoine
		02567	Monument	1	patrimoine
		02568	Espace protégé	1	patrimoine
		02568	Monument	3	patrimoine
		02573	Monument	1	patrimoine
		02574	Monument	1	patrimoine
		02574	Musée	1	vivant
		02579	Monument	1	patrimoine
		02580	Monument	4	patrimoine
		02581	Monument	2	patrimoine
		02583	Monument	2	patrimoine
		02585	Monument	1	patrimoine
		02586	Monument	1	patrimoine
		02592	Monument	1	patrimoine
		02595	Monument	1	patrimoine
		02596	Bibliothèque	1	vivant
		02598	Monument	3	patrimoine
		02602	Bibliothèque	1	vivant
		02605	Monument	1	patrimoine
		02608	Monument	2	patrimoine
		02609	Monument	2	patrimoine
		02610	Monument	1	patrimoine
		02613	Bibliothèque	1	vivant
		02616	Monument	2	patrimoine
		02619	Monument	1	patrimoine
		02620	Monument	1	patrimoine
		02621	Monument	2	patrimoine
		02622	Monument	1	patrimoine
		02623	Monument	1	patrimoine
		02629	Monument	1	patrimoine
		02629	Parc et jardin	1	patrimoine
		02631	Monument	2	patrimoine
		02633	Monument	1	patrimoine
		02641	Monument	1	patrimoine
		02643	Bibliothèque	1	vivant
		02643	Monument	2	patrimoine
		02644	Monument	1	patrimoine
		02648	Bibliothèque	1	vivant
		02648	Lieu de mémoire	1	patrimoine
		02648	Monument	4	patrimoine
		02652	Monument	1	patrimoine
		02656	Monument	1	patrimoine
		02659	Bibliothèque	1	vivant
		02661	Monument	2	patrimoine
		02662	Monument	1	patrimoine
		02665	Monument	1	patrimoine
		02666	Bibliothèque	1	vivant
		02666	Monument	1	patrimoine
		02667	Monument	1	patrimoine
		02668	Bibliothèque	1	vivant
		02670	Monument	1	patrimoine
		02672	Monument	1	patrimoine
		02673	Monument	2	patrimoine
		02676	Bibliothèque	2	vivant
		02676	Monument	1	patrimoine
		02677	Monument	1	patrimoine
		02680	Cinéma	1	vivant
		02680	Monument	3	patrimoine
		02682	Monument	1	patrimoine
		02684	Bibliothèque	1	vivant
		02684	Monument	3	patrimoine
		02684	Musée	1	vivant
		02685	Monument	3	patrimoine
		02686	Bibliothèque	1	vivant
		02687	Monument	1	patrimoine
		02688	Monument	1	patrimoine
		02689	Monument	1	patrimoine
		02691	Bibliothèque	1	vivant
		02691	Cinéma	1	vivant
		02691	Conservatoire	1	vivant
		02691	Librairie	1	vivant
		02691	Monument	12	patrimoine
		02691	Musée	2	vivant
		02691	Service d'archives	1	patrimoine
		02693	Monument	2	patrimoine
		02696	Monument	2	patrimoine
		02697	Monument	1	patrimoine
		02699	Monument	2	patrimoine
		02701	Bibliothèque	1	vivant
		02702	Bibliothèque	1	vivant
		02706	Bibliothèque	1	vivant
		02706	Monument	4	patrimoine
		02707	Monument	1	patrimoine
		02709	Monument	1	patrimoine
		02711	Monument	2	patrimoine
		02712	Monument	2	patrimoine
		02713	Monument	2	patrimoine
		02715	Monument	1	patrimoine
		02717	Monument	1	patrimoine
		02719	Bibliothèque	1	vivant
		02720	Bibliothèque	1	vivant
		02721	Monument	1	patrimoine
		02722	Bibliothèque	1	vivant
		02722	Cinéma	1	vivant
		02722	Conservatoire	2	vivant
		02722	Monument	24	patrimoine
		02722	Musée	1	vivant
		02722	Service d'archives	1	patrimoine
		02729	Monument	2	patrimoine
		02730	Monument	2	patrimoine
		02734	Monument	1	patrimoine
		02735	Monument	1	patrimoine
		02737	Monument	1	patrimoine
		02738	Bibliothèque	1	vivant
		02738	Cinéma	1	vivant
		02738	Monument	1	patrimoine
		02738	Musée	1	vivant
		02738	Théâtre	1	vivant
		02744	Monument	1	patrimoine
		02748	Bibliothèque	1	vivant
		02748	Monument	1	patrimoine
		02750	Bibliothèque	1	vivant
		02751	Monument	1	patrimoine
		02755	Bibliothèque	1	vivant
		02755	Monument	1	patrimoine
		02757	Monument	2	patrimoine
		02758	Monument	2	patrimoine
		02761	Monument	1	patrimoine
		02763	Monument	1	patrimoine
		02767	Monument	2	patrimoine
		02776	Monument	1	patrimoine
		02777	Monument	1	patrimoine
		02780	Bibliothèque	1	vivant
		02781	Bibliothèque	1	vivant
		02783	Monument	1	patrimoine
		02785	Bibliothèque	2	vivant
		02785	Lieu archéologique	1	patrimoine
		02785	Monument	1	patrimoine
		02789	Bibliothèque	2	vivant
		02789	Cinéma	1	vivant
		02789	Monument	2	patrimoine
		02789	Musée	2	vivant
		02791	Monument	1	patrimoine
		02792	Monument	1	patrimoine
		02795	Bibliothèque	1	vivant
		02795	Monument	2	patrimoine
		02796	Monument	2	patrimoine
		02797	Monument	1	patrimoine
		02798	Bibliothèque	1	vivant
		02798	Monument	2	patrimoine
		02798	Parc et jardin	1	patrimoine
		02799	Monument	2	patrimoine
		02800	Monument	1	patrimoine
		02801	Monument	1	patrimoine
		02805	Bibliothèque	1	vivant
		02805	Monument	1	patrimoine
		02806	Lieu de mémoire	1	patrimoine
		02806	Monument	1	patrimoine
		02807	Bibliothèque	1	vivant
		02810	Bibliothèque	1	vivant
		02810	Cinéma	1	vivant
		02810	Monument	10	patrimoine
		02810	Musée	1	vivant
		02812	Monument	2	patrimoine
		02817	Monument	1	patrimoine
		02818	Monument	2	patrimoine
		02820	Bibliothèque	1	vivant
		02822	Monument	1	patrimoine
		02824	Monument	3	patrimoine
		02827	Bibliothèque	1	vivant
		02828	Monument	1	patrimoine
		02830	Bibliothèque	1	vivant
		02833	Monument	1	patrimoine
		03001	Bibliothèque	1	vivant
		03001	Monument	1	patrimoine
		03001	Théâtre	2	vivant
		03002	Monument	7	patrimoine
		03003	Bibliothèque	1	vivant
		03003	Monument	2	patrimoine
		03005	Monument	2	patrimoine
		03006	Bibliothèque	1	vivant
		03007	Bibliothèque	1	vivant
		03008	Bibliothèque	1	vivant
		03008	Monument	1	patrimoine
		03009	Monument	1	patrimoine
		03010	Bibliothèque	1	vivant
		03010	Monument	1	patrimoine
		03011	Bibliothèque	1	vivant
		03012	Monument	4	patrimoine
		03013	Bibliothèque	1	vivant
		03013	Monument	2	patrimoine
		03013	Théâtre	1	vivant
		03015	Bibliothèque	1	vivant
		03015	Monument	1	patrimoine
		03016	Monument	2	patrimoine
		03017	Monument	1	patrimoine
		03018	Bibliothèque	1	vivant
		03018	Monument	1	patrimoine
		03019	Bibliothèque	1	vivant
		03019	Monument	2	patrimoine
		03019	Musée	1	vivant
		03020	Bibliothèque	1	vivant
		03020	Monument	1	patrimoine
		03021	Bibliothèque	1	vivant
		03021	Monument	3	patrimoine
		03022	Bibliothèque	1	vivant
		03022	Monument	3	patrimoine
		03023	Bibliothèque	1	vivant
		03024	Monument	1	patrimoine
		03025	Bibliothèque	1	vivant
		03025	Monument	5	patrimoine
		03026	Bibliothèque	1	vivant
		03026	Espace protégé	1	patrimoine
		03026	Monument	5	patrimoine
		03029	Bibliothèque	1	vivant
		03029	Espace protégé	1	patrimoine
		03029	Monument	4	patrimoine
		03030	Bibliothèque	1	vivant
		03030	Lieu archéologique	1	patrimoine
		03030	Monument	3	patrimoine
		03031	Monument	2	patrimoine
		03033	Monument	1	patrimoine
		03033	Scène	2	vivant
		03034	Bibliothèque	1	vivant
		03035	Bibliothèque	1	vivant
		03036	Bibliothèque	1	vivant
		03036	Cinéma	1	vivant
		03036	Espace protégé	1	patrimoine
		03036	Monument	10	patrimoine
		03037	Monument	1	patrimoine
		03038	Bibliothèque	1	vivant
		03038	Monument	2	patrimoine
		03039	Bibliothèque	1	vivant
		03039	Monument	1	patrimoine
		03040	Bibliothèque	1	vivant
		03041	Bibliothèque	1	vivant
		03041	Monument	2	patrimoine
		03042	Monument	1	patrimoine
		03043	Bibliothèque	1	vivant
		03043	Monument	4	patrimoine
		03044	Monument	1	patrimoine
		03045	Bibliothèque	1	vivant
		03045	Monument	1	patrimoine
		03046	Bibliothèque	1	vivant
		03046	Monument	2	patrimoine
		03047	Monument	1	patrimoine
		03048	Bibliothèque	1	vivant
		03048	Lieu de mémoire	1	patrimoine
		03048	Monument	1	patrimoine
		03048	Musée	1	vivant
		03049	Monument	1	patrimoine
		03050	Bibliothèque	1	vivant
		03051	Bibliothèque	1	vivant
		03052	Bibliothèque	1	vivant
		03053	Bibliothèque	1	vivant
		03053	Monument	2	patrimoine
		03054	Bibliothèque	1	vivant
		03054	Monument	2	patrimoine
		03055	Bibliothèque	1	vivant
		03055	Monument	1	patrimoine
		03056	Bibliothèque	1	vivant
		03057	Bibliothèque	1	vivant
		03058	Bibliothèque	1	vivant
		03058	Monument	4	patrimoine
		03059	Monument	5	patrimoine
		03061	Monument	1	patrimoine
		03062	Bibliothèque	1	vivant
		03062	Espace protégé	1	patrimoine
		03062	Monument	3	patrimoine
		03063	Bibliothèque	1	vivant
		03063	Monument	1	patrimoine
		03064	Monument	1	patrimoine
		03065	Bibliothèque	1	vivant
		03065	Monument	2	patrimoine
		03066	Bibliothèque	1	vivant
		03066	Monument	1	patrimoine
		03067	Bibliothèque	1	vivant
		03067	Lieu archéologique	1	patrimoine
		03067	Monument	3	patrimoine
		03069	Bibliothèque	1	vivant
		03070	Bibliothèque	1	vivant
		03070	Monument	1	patrimoine
		03071	Bibliothèque	1	vivant
		03071	Monument	1	patrimoine
		03072	Bibliothèque	1	vivant
		03072	Monument	1	patrimoine
		03073	Bibliothèque	1	vivant
		03073	Monument	2	patrimoine
		03074	Bibliothèque	1	vivant
		03074	Monument	2	patrimoine
		03077	Monument	1	patrimoine
		03079	Bibliothèque	1	vivant
		03079	Monument	1	patrimoine
		03080	Bibliothèque	1	vivant
		03080	Monument	2	patrimoine
		03081	Bibliothèque	1	vivant
		03081	Monument	4	patrimoine
		03082	Bibliothèque	2	vivant
		03082	Cinéma	1	vivant
		03082	Monument	1	patrimoine
		03083	Bibliothèque	1	vivant
		03083	Monument	1	patrimoine
		03084	Bibliothèque	1	vivant
		03085	Bibliothèque	1	vivant
		03085	Monument	1	patrimoine
		03086	Bibliothèque	1	vivant
		03086	Monument	2	patrimoine
		03087	Bibliothèque	1	vivant
		03087	Monument	2	patrimoine
		03089	Monument	1	patrimoine
		03090	Bibliothèque	1	vivant
		03090	Monument	1	patrimoine
		03090	Musée	1	vivant
		03092	Bibliothèque	1	vivant
		03093	Bibliothèque	1	vivant
		03094	Bibliothèque	1	vivant
		03094	Lieu archéologique	1	patrimoine
		03095	Bibliothèque	1	vivant
		03095	Conservatoire	1	vivant
		03095	Monument	7	patrimoine
		03095	Service d'archives	1	patrimoine
		03097	Bibliothèque	1	vivant
		03097	Monument	1	patrimoine
		03098	Bibliothèque	1	vivant
		03099	Bibliothèque	1	vivant
		03099	Monument	1	patrimoine
		03100	Bibliothèque	1	vivant
		03101	Bibliothèque	1	vivant
		03101	Monument	2	patrimoine
		03102	Bibliothèque	1	vivant
		03102	Cinéma	1	vivant
		03102	Monument	2	patrimoine
		03103	Bibliothèque	1	vivant
		03103	Monument	1	patrimoine
		03104	Bibliothèque	1	vivant
		03104	Monument	3	patrimoine
		03105	Monument	3	patrimoine
		03106	Bibliothèque	1	vivant
		03107	Bibliothèque	1	vivant
		03107	Monument	6	patrimoine
		03108	Bibliothèque	1	vivant
		03108	Monument	2	patrimoine
		03109	Bibliothèque	1	vivant
		03109	Monument	3	patrimoine
		03110	Bibliothèque	1	vivant
		03110	Monument	1	patrimoine
		03111	Bibliothèque	1	vivant
		03111	Monument	2	patrimoine
		03112	Bibliothèque	1	vivant
		03112	Monument	1	patrimoine
		03113	Bibliothèque	1	vivant
		03113	Monument	3	patrimoine
		03114	Bibliothèque	1	vivant
		03114	Monument	2	patrimoine
		03115	Bibliothèque	1	vivant
		03115	Monument	2	patrimoine
		03116	Bibliothèque	1	vivant
		03117	Bibliothèque	1	vivant
		03117	Monument	1	patrimoine
		03118	Bibliothèque	3	vivant
		03118	Cinéma	1	vivant
		03118	Lieu archéologique	1	patrimoine
		03118	Monument	4	patrimoine
		03118	Musée	1	vivant
		03119	Bibliothèque	1	vivant
		03119	Monument	2	patrimoine
		03120	Bibliothèque	1	vivant
		03121	Bibliothèque	1	vivant
		03121	Monument	1	patrimoine
		03121	Théâtre	2	vivant
		03122	Bibliothèque	1	vivant
		03122	Monument	2	patrimoine
		03124	Bibliothèque	1	vivant
		03125	Bibliothèque	1	vivant
		03126	Bibliothèque	1	vivant
		03127	Bibliothèque	1	vivant
		03127	Espace protégé	1	patrimoine
		03127	Lieu archéologique	1	patrimoine
		03127	Monument	9	patrimoine
		03128	Bibliothèque	1	vivant
		03128	Espace protégé	1	patrimoine
		03128	Monument	2	patrimoine
		03129	Bibliothèque	1	vivant
		03129	Monument	1	patrimoine
		03132	Bibliothèque	1	vivant
		03132	Monument	2	patrimoine
		03133	Bibliothèque	1	vivant
		03133	Monument	3	patrimoine
		03134	Bibliothèque	1	vivant
		03134	Monument	3	patrimoine
		03135	Bibliothèque	1	vivant
		03136	Monument	1	patrimoine
		03137	Monument	1	patrimoine
		03138	Bibliothèque	7	vivant
		03138	Espace protégé	1	patrimoine
		03138	Monument	2	patrimoine
		03139	Bibliothèque	1	vivant
		03140	Monument	3	patrimoine
		03140	Théâtre	3	vivant
		03141	Bibliothèque	1	vivant
		03144	Monument	1	patrimoine
		03146	Bibliothèque	1	vivant
		03147	Monument	1	patrimoine
		03148	Bibliothèque	1	vivant
		03149	Monument	2	patrimoine
		03150	Bibliothèque	1	vivant
		03150	Monument	2	patrimoine
		03151	Monument	1	patrimoine
		03152	Bibliothèque	1	vivant
		03152	Monument	2	patrimoine
		03154	Bibliothèque	1	vivant
		03155	Bibliothèque	1	vivant
		03155	Monument	2	patrimoine
		03156	Bibliothèque	1	vivant
		03156	Monument	1	patrimoine
		03157	Bibliothèque	1	vivant
		03157	Monument	1	patrimoine
		03158	Bibliothèque	2	vivant
		03158	Monument	2	patrimoine
		03159	Monument	1	patrimoine
		03160	Bibliothèque	1	vivant
		03161	Bibliothèque	1	vivant
		03161	Monument	1	patrimoine
		03162	Bibliothèque	1	vivant
		03162	Monument	2	patrimoine
		03163	Bibliothèque	1	vivant
		03164	Monument	1	patrimoine
		03165	Bibliothèque	1	vivant
		03166	Bibliothèque	1	vivant
		03166	Monument	3	patrimoine
		03168	Bibliothèque	1	vivant
		03168	Monument	3	patrimoine
		03169	Monument	2	patrimoine
		03170	Bibliothèque	1	vivant
		03170	Monument	2	patrimoine
		03173	Bibliothèque	1	vivant
		03174	Bibliothèque	1	vivant
		03176	Bibliothèque	1	vivant
		03176	Monument	1	patrimoine
		03177	Bibliothèque	1	vivant
		03178	Bibliothèque	1	vivant
		03178	Monument	2	patrimoine
		03179	Bibliothèque	1	vivant
		03179	Monument	1	patrimoine
		03180	Bibliothèque	1	vivant
		03181	Bibliothèque	1	vivant
		03181	Monument	1	patrimoine
		03182	Bibliothèque	1	vivant
		03182	Monument	2	patrimoine
		03183	Bibliothèque	1	vivant
		03183	Monument	1	patrimoine
		03184	Bibliothèque	1	vivant
		03184	Monument	1	patrimoine
		03185	Bibliothèque	3	vivant
		03185	Centre de création artistique	1	vivant
		03185	Cinéma	1	vivant
		03185	Conservatoire	1	vivant
		03185	Espace protégé	1	patrimoine
		03185	Librairie	1	vivant
		03185	Monument	23	patrimoine
		03185	Musée	2	vivant
		03185	Scène	1	vivant
		03185	Service d'archives	1	patrimoine
		03186	Bibliothèque	1	vivant
		03187	Monument	1	patrimoine
		03188	Bibliothèque	1	vivant
		03189	Bibliothèque	1	vivant
		03190	Bibliothèque	2	vivant
		03190	Cinéma	1	vivant
		03190	Espace protégé	1	patrimoine
		03190	Lieu archéologique	1	patrimoine
		03190	Monument	52	patrimoine
		03190	Musée	2	vivant
		03190	Service d'archives	1	patrimoine
		03191	Bibliothèque	1	vivant
		03191	Monument	3	patrimoine
		03192	Bibliothèque	1	vivant
		03192	Monument	1	patrimoine
		03193	Bibliothèque	1	vivant
		03193	Monument	2	patrimoine
		03194	Monument	1	patrimoine
		03195	Bibliothèque	1	vivant
		03195	Espace protégé	1	patrimoine
		03195	Lieu archéologique	4	patrimoine
		03195	Monument	8	patrimoine
		03195	Musée	1	vivant
		03196	Bibliothèque	1	vivant
		03196	Monument	1	patrimoine
		03197	Bibliothèque	1	vivant
		03197	Monument	3	patrimoine
		03198	Bibliothèque	1	vivant
		03200	Bibliothèque	1	vivant
		03200	Monument	3	patrimoine
		03201	Bibliothèque	1	vivant
		03202	Bibliothèque	1	vivant
		03202	Monument	1	patrimoine
		03203	Bibliothèque	1	vivant
		03203	Monument	2	patrimoine
		03204	Bibliothèque	1	vivant
		03207	Bibliothèque	1	vivant
